feature,coefficient,abs_coefficient
lag_00__CT_hp_sum,0.0015068544307723641,0.0015068544307723641
lag_10__T_bomb_carrier_alive,-0.0015003492590039968,0.0015003492590039968
lag_00__T4__shots_fired,-0.0015002595027908683,0.0015002595027908683
lag_03__T1__hp,0.0015000735875219107,0.0015000735875219107
lag_00__CT_unique_places,0.0014959827531129122,0.0014959827531129122
lag_00__CT_velocity_mean,-0.0014940581750124693,0.0014940581750124693
lag_02__kill_diff_last_3s,0.0014912550104781985,0.0014912550104781985
lag_00__CT_armor_sum,0.0014747163513675332,0.0014747163513675332
lag_08__T4__duck_amount,-0.0014722766354680061,0.0014722766354680061
lag_03__CT_shots_fired_sum,0.0014626581687480211,0.0014626581687480211
lag_14__T5__is_walking,0.0014623320894315839,0.0014623320894315839
lag_09__CT_place_TSIDEUPPER,0.0014589325292035937,0.0014589325292035937
lag_00__T_closest_enemy_dist,-0.001456284080632031,0.001456284080632031
lag_09__T4__is_walking,-0.0014487816952168941,0.0014487816952168941
lag_04__T_bomb_zone_count,0.0014350926503539085,0.0014350926503539085
lag_13__CT5__is_walking,0.0014338636538013816,0.0014338636538013816
lag_03__T1__utility_total,0.001424095593392849,0.001424095593392849
lag_04__CT_shots_fired_sum,-0.0014195764670148492,0.0014195764670148492
lag_00__equip_diff,0.0014171095099300146,0.0014171095099300146
lag_02__CT5__is_scoped,0.0014120532432571054,0.0014120532432571054
lag_12__T_duck_amount_mean,-0.0014120085397735238,0.0014120085397735238
lag_00__CT_equip_value_sum,0.0014084599679335952,0.0014084599679335952
lag_14__CT5__is_walking,-0.00139256427064538,0.00139256427064538
lag_00__CT_macro_OTHER,0.0013887755339965224,0.0013887755339965224
lag_00__CT_kills_last_3s,0.001378371031023562,0.001378371031023562
lag_00__armor_diff,0.0013714921660721302,0.0013714921660721302
lag_03__T_walking_count,0.0013607490109279752,0.0013607490109279752
lag_08__T4__is_walking,0.001352702616713941,0.001352702616713941
lag_10__CT1__is_walking,0.001308006001636386,0.001308006001636386
lag_07__T4__duck_amount,0.0013036435702815652,0.0013036435702815652
lag_12__CT_place_TSIDEUPPER,0.001297802897170186,0.001297802897170186
lag_05__T4__duck_amount,0.0012907048221677542,0.0012907048221677542
