feature,coefficient,abs_coefficient,base_feature,is_utility
lag_14__CT_smokes_last_5s,-3.1240563203027705e-06,3.1240563203027705e-06,CT_smokes_last_5s,True
lag_15__T_place_DECON,-3.1193485483527184e-06,3.1193485483527184e-06,T_place_DECON,False
lag_02__CT_place_SCAFFOLDING,-3.1056247280503158e-06,3.1056247280503158e-06,CT_place_SCAFFOLDING,False
lag_09__T_place_TRUCK,-3.1042388854984893e-06,3.1042388854984893e-06,T_place_TRUCK,False
lag_15__T_place_GRAVEYARD,-3.100929461652413e-06,3.100929461652413e-06,T_place_GRAVEYARD,False
lag_05__CT_place_BACKALLEY,-3.1005038181319833e-06,3.1005038181319833e-06,CT_place_BACKALLEY,False
lag_14__CT_place_SCAFFOLDING,-3.099530431427411e-06,3.099530431427411e-06,CT_place_SCAFFOLDING,False
lag_06__T_he_last_5s,-3.098987235716777e-06,3.098987235716777e-06,T_he_last_5s,True
lag_07__T_place_LADDER,-3.098281467828201e-06,3.098281467828201e-06,T_place_LADDER,False
lag_03__CT_smokes_last_5s,-3.0971737032814417e-06,3.0971737032814417e-06,CT_smokes_last_5s,True
lag_13__T_mollies_last_5s,-3.0891771984897787e-06,3.0891771984897787e-06,T_mollies_last_5s,True
lag_08__CT_place_SIDEALLEY,-3.0794226404395886e-06,3.0794226404395886e-06,CT_place_SIDEALLEY,False
lag_09__T_place_UNDERA,-3.078002919210121e-06,3.078002919210121e-06,T_place_UNDERA,False
lag_13__CT_place_SECONDMID,-3.0750227324460866e-06,3.0750227324460866e-06,CT_place_SECONDMID,False
lag_01__CT_place_OUTSIDETUNNEL,-3.07398318000196e-06,3.07398318000196e-06,CT_place_OUTSIDETUNNEL,False
lag_03__CT_place_SCAFFOLDING,-3.072854042329709e-06,3.072854042329709e-06,CT_place_SCAFFOLDING,False
lag_10__T_place_RAFTERS,-3.0702549338457175e-06,3.0702549338457175e-06,T_place_RAFTERS,False
lag_04__CT_place_OUTSIDETUNNEL,-3.0644980597571703e-06,3.0644980597571703e-06,CT_place_OUTSIDETUNNEL,False
