feature,coefficient,abs_coefficient
lag_00__bomb_planted,9.402452997164801e-05,9.402452997164801e-05
lag_03__bomb_planted,9.402452997164801e-05,9.402452997164801e-05
lag_02__bomb_planted,9.402452997164801e-05,9.402452997164801e-05
lag_01__bomb_planted,9.402452997164801e-05,9.402452997164801e-05
lag_03__T_place_OUTSIDE,-9.268969006370753e-05,9.268969006370753e-05
lag_04__T_smoke_inv,-9.260534716304392e-05,9.260534716304392e-05
lag_00__T_armor_sum,-9.251225856132805e-05,9.251225856132805e-05
lag_05__CT_kills_last_3s,9.168807446258143e-05,9.168807446258143e-05
lag_07__CT_kills_last_3s,9.168807446258143e-05,9.168807446258143e-05
lag_14__CT_closest_enemy_dist,9.154464351013303e-05,9.154464351013303e-05
lag_01__T_place_LOBBY,-9.136456355918199e-05,9.136456355918199e-05
lag_02__T_place_LOBBY,-9.136456355918199e-05,9.136456355918199e-05
lag_00__T_place_LOBBY,-9.136456355918199e-05,9.136456355918199e-05
lag_14__centroid_distance_xy,8.992930816020817e-05,8.992930816020817e-05
lag_11__CT_walking_count,8.98913131095469e-05,8.98913131095469e-05
lag_03__T_molly_inv,-8.983157749753445e-05,8.983157749753445e-05
lag_01__T_molly_inv,-8.983157749753445e-05,8.983157749753445e-05
lag_00__T_molly_inv,-8.983157749753445e-05,8.983157749753445e-05
lag_02__T_molly_inv,-8.983157749753445e-05,8.983157749753445e-05
lag_04__T_molly_inv,-8.983157749753445e-05,8.983157749753445e-05
lag_05__T_B_site_active_infernos,8.892008918337524e-05,8.892008918337524e-05
lag_07__T_B_site_active_infernos,8.892008918337524e-05,8.892008918337524e-05
lag_13__T_place_TSPAWN,8.814167085802183e-05,8.814167085802183e-05
lag_04__T_utility_inv,-8.778626215644181e-05,8.778626215644181e-05
lag_01__CT2__molly,8.746993989916518e-05,8.746993989916518e-05
lag_02__CT2__molly,8.746993989916518e-05,8.746993989916518e-05
lag_03__CT2__molly,8.746993989916518e-05,8.746993989916518e-05
lag_00__CT2__molly,8.746993262320757e-05,8.746993262320757e-05
lag_01__T_hp_sum,-8.728830289328471e-05,8.728830289328471e-05
lag_00__CT4__alive,-8.704551146365702e-05,8.704551146365702e-05
lag_05__T1__has_bomb,8.691229595569894e-05,8.691229595569894e-05
lag_13__T1__has_bomb,8.691229595569894e-05,8.691229595569894e-05
lag_07__T1__has_bomb,8.691229595569894e-05,8.691229595569894e-05
lag_14__T1__has_bomb,8.691229595569894e-05,8.691229595569894e-05
lag_06__T1__has_bomb,8.691229595569894e-05,8.691229595569894e-05
lag_12__T1__has_bomb,8.691229595569894e-05,8.691229595569894e-05
lag_09__T1__has_bomb,8.691229595569894e-05,8.691229595569894e-05
lag_11__T1__has_bomb,8.691229595569894e-05,8.691229595569894e-05
lag_08__T1__has_bomb,8.691229595569894e-05,8.691229595569894e-05
lag_10__T1__has_bomb,8.691229595569894e-05,8.691229595569894e-05
lag_07__CT_damage_last_5s,8.662704203743488e-05,8.662704203743488e-05
lag_03__T5__alive,-8.649800292914733e-05,8.649800292914733e-05
lag_00__T5__alive,-8.649800292914733e-05,8.649800292914733e-05
lag_01__T5__alive,-8.649800292914733e-05,8.649800292914733e-05
lag_02__T5__alive,-8.649800292914733e-05,8.649800292914733e-05
lag_04__T5__alive,-8.649800292914733e-05,8.649800292914733e-05
lag_02__CT1__alive,-8.595859253546223e-05,8.595859253546223e-05
lag_00__CT1__alive,-8.595859253546223e-05,8.595859253546223e-05
lag_01__CT1__alive,-8.595859253546223e-05,8.595859253546223e-05
lag_03__CT1__alive,-8.595859253546223e-05,8.595859253546223e-05
lag_04__CT1__alive,-8.595859253546223e-05,8.595859253546223e-05
lag_04__molly_inv_diff,8.594447717769071e-05,8.594447717769071e-05
lag_00__CT4__hp,-8.567763870814815e-05,8.567763870814815e-05
lag_06__kill_diff_last_3s,-8.567447366658598e-05,8.567447366658598e-05
lag_03__T3__alive,-8.536504174116999e-05,8.536504174116999e-05
lag_00__T3__alive,-8.536504174116999e-05,8.536504174116999e-05
lag_02__T3__alive,-8.536504174116999e-05,8.536504174116999e-05
lag_01__T3__alive,-8.536504174116999e-05,8.536504174116999e-05
lag_04__T3__alive,-8.536504174116999e-05,8.536504174116999e-05
lag_04__T5__utility_total,-8.510391489835456e-05,8.510391489835456e-05
lag_00__T1__alive,-8.490517211612314e-05,8.490517211612314e-05
lag_01__T5__hp,-8.489861647831276e-05,8.489861647831276e-05
lag_02__T5__hp,-8.489861647831276e-05,8.489861647831276e-05
